id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1118257324257361921,Tue Apr 16 20:58:16 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,Poole30967822,,BJP,"ShivamShankarS, RahulGandhi",Al Nahda 2,
1118257311812730883,Tue Apr 16 20:58:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,FaizalFaiji,,BJP,"ShivamShankarS, RahulGandhi","Bengaluru, India",
1118257214366605314,Tue Apr 16 20:57:50 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@MajorPoonia @sherryontopp @narendramodi @sherryontopp is a cherry on top for those who want #Modi out so that they… https://t.co/jr9d4RhIwx,MajorPoonia sherryontopp narendramodi sherryontopp cherry top want Modi they… https //t.co/jr9d4RhIwx,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,ganabhat,,Modi,"MajorPoonia, sherryontopp, narendramodi, sherryontopp",United Kingdom,
1118257196452564992,Tue Apr 16 20:57:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: Where was PM #Modi when- 

The Pulwama attack happened?

More then 100 people died waiting in line after notebandi?

1 lak…",RT drshamamohd Where PM Modi when- The Pulwama attack happened More 100 people died waiting line notebandi 1 lak…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,536,moveslikejafar,,Modi,drshamamohd,"मुंबई, भारत",
1118257176131162112,Tue Apr 16 20:57:41 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @UoN_ARI: The 2019 Indian General Elections: the consolidation of BJP dominance? | @WilfriedSwenden | #India 🇮🇳 #IndiaVotes2019 #BJP #Mo…,RT UoN_ARI The 2019 Indian General Elections consolidation BJP dominance WilfriedSwenden India 🇮🇳 IndiaVotes2019 BJP Mo…,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05000000000000002,0.5,en,0,3,AsianStudiesRev,,"India, IndiaVotes2019, BJP","UoN_ARI, WilfriedSwenden","Melbourne, Victoria",
1118257171064451072,Tue Apr 16 20:57:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @utkarsh_aanand: #Congress Govt in #Rajasthan has removed from its panel the lawyer who filed the criminal contempt case against #RahulG…,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,"Sentiment(polarity=-0.4, subjectivity=0.55)",-0.4,0.55,en,0,415,emrnbichu,,"Congress, Rajasthan",utkarsh_aanand,"Johannesburg, South Africa",
1118256938796503040,Tue Apr 16 20:56:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,tsanyog,,BJP,"ShivamShankarS, RahulGandhi",India,
1118256757338529795,Tue Apr 16 20:56:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#LoksabhaElections2019 for the prestigious #Bhopal constituency all set to be interesting. #Congress has already de… https://t.co/5EyPnmQQgJ,LoksabhaElections2019 prestigious Bhopal constituency set interesting Congress already de… https //t.co/5EyPnmQQgJ,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,manishbpl1,,"LoksabhaElections2019, Bhopal, Congress",,,
1118256704313946115,Tue Apr 16 20:55:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: PM  @narendramodi addressed a massive gathering at @BJP4Odisha’s #VijaySankalpSabha in Bhubaneshwar today &amp; appealed to th…,RT dpradhanbjp PM narendramodi addressed massive gathering BJP4Odisha ’ VijaySankalpSabha Bhubaneshwar today amp appealed th…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,170,YaPravin,,VijaySankalpSabha,"dpradhanbjp, narendramodi, BJP4Odisha",Basukinath Dumka Jharkhand,
1118256667605512192,Tue Apr 16 20:55:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Grumpy_Gandhi: @sickularhunter @waglenikhil @bainjal @ShaileshTewarie @ibhagwa_n @sagenaradamuni @AmitShah @narendramodi @M_Lekhi @smri…,RT Grumpy_Gandhi sickularhunter waglenikhil bainjal ShaileshTewarie ibhagwa_n sagenaradamuni AmitShah narendramodi M_Lekhi smri…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,SUHRUTH2007,,,"Grumpy_Gandhi, sickularhunter, waglenikhil, bainjal, ShaileshTewarie, ibhagwa_n, sagenaradamuni, AmitShah, narendramodi, M_Lekhi",LONDON,
1118256551293153280,Tue Apr 16 20:55:12 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SudheenKulkarni: Today is 8th day: When will #ElectionCommission act against #Modi?

March 31: UP CM said “Modiji ki Sena.”
6 days late…",RT SudheenKulkarni Today 8th day When ElectionCommission act Modi March 31 UP CM said “ Modiji ki Sena. ” 6 days late…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,60,HavaldarND,,"ElectionCommission, Modi",SudheenKulkarni,"मुंबई, भारत",
1118256487510491136,Tue Apr 16 20:54:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RadioPakistan: In India ##ChokidaarChorHai becomes top trend after its ruling party #BJP leader #MLA Chowkidar Raja Singh @TigerRajaSin…,RT RadioPakistan In India ChokidaarChorHai becomes top trend ruling party BJP leader MLA Chowkidar Raja Singh TigerRajaSin…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,393,Sohail03945320,,"ChokidaarChorHai, BJP, MLA",RadioPakistan,"Rawalpindi, Pakistan",
1118256384120893446,Tue Apr 16 20:54:32 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MaleehaHashmey: ""In 2014, #Modi ran on Aspiration. In 2019, he's running on FEAR. #BJP Campaign has descended from spin to brazen coars…",RT MaleehaHashmey `` In 2014 Modi ran Aspiration In 2019 's running FEAR BJP Campaign descended spin brazen coars…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,17,ukdon20132,,"Modi, BJP",MaleehaHashmey,"London, England",
1118256335211122689,Tue Apr 16 20:54:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Grumpy_Gandhi: @sickularhunter @waglenikhil @bainjal @ShaileshTewarie @ibhagwa_n @sagenaradamuni @AmitShah @narendramodi @M_Lekhi @smri…,RT Grumpy_Gandhi sickularhunter waglenikhil bainjal ShaileshTewarie ibhagwa_n sagenaradamuni AmitShah narendramodi M_Lekhi smri…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,AazadHindustani,,,"Grumpy_Gandhi, sickularhunter, waglenikhil, bainjal, ShaileshTewarie, ibhagwa_n, sagenaradamuni, AmitShah, narendramodi, M_Lekhi",~ मुम्बई - इन्दौर - दुबई ~,
1118256121175666688,Tue Apr 16 20:53:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sanjitneer: @sherryontopp Shusssshhhhhhhhh!!  Chuppppp Sheri paji. What has congress done in 60 years for #JallianwalaBagh?  Just don't…,RT sanjitneer sherryontopp Shusssshhhhhhhhh Chuppppp Sheri paji What congress done 60 years JallianwalaBagh Just don't…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,Dr_GpPande,,JallianwalaBagh,"sanjitneer, sherryontopp",,
1118256074870513664,Tue Apr 16 20:53:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","One of the most hilarious Picture SPOTTED in #SocialMedia in this SEASON !!

Does it send a message ??… https://t.co/2DaYF9KTeW",One hilarious Picture SPOTTED SocialMedia SEASON Does send message … https //t.co/2DaYF9KTeW,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,0,1,NeedhiMurasu,False,SocialMedia,,,
1118256039714086914,Tue Apr 16 20:53:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its going to be close! 
#IndiaElections2019 #LokSabhaElections2019 
#Modi #BJP #NDA #IndiaElectionWatch… https://t.co/2KmXnk74OF",Its going close IndiaElections2019 LokSabhaElections2019 Modi BJP NDA IndiaElectionWatch… https //t.co/2KmXnk74OF,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,SameerN7,False,"IndiaElections2019, LokSabhaElections2019, Modi, BJP, NDA, IndiaElectionWatch",,,
1118255984814608384,Tue Apr 16 20:52:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @slit_cannibal: #dhruvrathee you only seem to be focused in dissing n criticizing #Modi n #BJP You were so busy that you didnt even noti…,RT slit_cannibal dhruvrathee seem focused dissing n criticizing Modi n BJP You busy didnt even noti…,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,1,tandoorimomo,,"dhruvrathee, Modi, BJP",slit_cannibal,New Delhi,
1118255970239569925,Tue Apr 16 20:52:54 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@amitmalviya You should add this in the achievements of last 5 years! today #Pakistan media is with #Congress,… https://t.co/03qBm6lPRn",amitmalviya You add achievements last 5 years today Pakistan media Congress … https //t.co/03qBm6lPRn,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,0,ganabhat,,"Pakistan, Congress",amitmalviya,United Kingdom,
1118255772977250304,Tue Apr 16 20:52:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bridgeinit: The spate of beef lynchings and hate killings in India have left many Muslims in the country fearing the election, which is…",RT bridgeinit The spate beef lynchings hate killings India left many Muslims country fearing election is…,"Sentiment(polarity=-0.10000000000000002, subjectivity=0.4666666666666666)",-0.10000000000000002,0.4666666666666666,en,0,5,VIslamophobia,,,bridgeinit,,
1118255770964045829,Tue Apr 16 20:52:06 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Grumpy_Gandhi: @sickularhunter @waglenikhil @bainjal @ShaileshTewarie @ibhagwa_n @sagenaradamuni @AmitShah @narendramodi @M_Lekhi @smri…,RT Grumpy_Gandhi sickularhunter waglenikhil bainjal ShaileshTewarie ibhagwa_n sagenaradamuni AmitShah narendramodi M_Lekhi smri…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,sagenaradamuni,,,"Grumpy_Gandhi, sickularhunter, waglenikhil, bainjal, ShaileshTewarie, ibhagwa_n, sagenaradamuni, AmitShah, narendramodi, M_Lekhi",,
1118255618681397248,Tue Apr 16 20:51:30 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ARYNEWSOFFICIAL: President Jammu &amp; Kashmir Peoples Democratic Party Mehbooba Mufti on Tuesday revealed that Indian Prime Minister Naren…,RT ARYNEWSOFFICIAL President Jammu amp Kashmir Peoples Democratic Party Mehbooba Mufti Tuesday revealed Indian Prime Minister Naren…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,163,behappylife6,,,ARYNEWSOFFICIAL,Pakistan,
1118255547403448321,Tue Apr 16 20:51:13 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@sickularhunter @waglenikhil @bainjal @ShaileshTewarie @ibhagwa_n @sagenaradamuni @AmitShah @narendramodi @M_Lekhi… https://t.co/al8aC3Db8O,sickularhunter waglenikhil bainjal ShaileshTewarie ibhagwa_n sagenaradamuni AmitShah narendramodi M_Lekhi… https //t.co/al8aC3Db8O,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,8,4,Grumpy_Gandhi,,,"sickularhunter, waglenikhil, bainjal, ShaileshTewarie, ibhagwa_n, sagenaradamuni, AmitShah, narendramodi, M_Lekhi","New Delhi, India",
1118255407934394368,Tue Apr 16 20:50:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KaustubhMehta97: Who called Modi a ""chor""? He called chowkidaar, a chor. #Modi is not the chowkidaar but the Prime Minister. https://t.…",RT KaustubhMehta97 Who called Modi `` chor '' He called chowkidaar chor Modi chowkidaar Prime Minister https //t.…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,waris_masih,,Modi,KaustubhMehta97,India,
1118255078861787136,Tue Apr 16 20:49:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ThalaSyed005: Show Urs middle Finger To #Bjp 
We Never Forget Anything 😠 #Demonetisation #MiddleFingerToBjp https://t.co/FgAlZPCfRB",RT ThalaSyed005 Show Urs middle Finger To Bjp We Never Forget Anything 😠 Demonetisation MiddleFingerToBjp https //t.co/FgAlZPCfRB,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,9,gkvenkat3,False,"Bjp, Demonetisation, MiddleFingerToBjp",ThalaSyed005,,
1118255017348096001,Tue Apr 16 20:49:06 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @drshamamohd: Where was PM #Modi when- 

The Pulwama attack happened?

More then 100 people died waiting in line after notebandi?

1 lak…",RT drshamamohd Where PM Modi when- The Pulwama attack happened More 100 people died waiting line notebandi 1 lak…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,536,RamakantaShur,,Modi,drshamamohd,,
1118254463318482944,Tue Apr 16 20:46:54 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,"Sentiment(polarity=0.18333333333333335, subjectivity=0.8500000000000001)",0.18333333333333335,0.8500000000000001,en,0,877,khanhasan24,,BJP,"JhaSanjay, ArvindKejriwal","Mumbai, Maharashtra",
1118254443731005442,Tue Apr 16 20:46:50 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#EKAKELA #SABPARBHARI #HALLABOL #ONETRACKMIND #MODI
#KaviSammelanLondon Indu Barrot reciting a wonderful poem on… https://t.co/h8CaBotIku",EKAKELA SABPARBHARI HALLABOL ONETRACKMIND MODI KaviSammelanLondon Indu Barrot reciting wonderful poem on… https //t.co/h8CaBotIku,"Sentiment(polarity=1.0, subjectivity=1.0)",1.0,1.0,en,5,3,ganabhat,False,"EKAKELA, SABPARBHARI, HALLABOL, ONETRACKMIND, MODI, KaviSammelanLondon",,United Kingdom,
1118254220203872256,Tue Apr 16 20:45:56 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JhaSanjay: One day, a million years into the future #BJP will contest elections on climate change, foreign policy, balanced budgets, im…",RT JhaSanjay One day million years future BJP contest elections climate change foreign policy balanced budgets im…,"Sentiment(polarity=-0.0625, subjectivity=0.125)",-0.0625,0.125,en,0,296,005Amaan,,BJP,JhaSanjay,kolkata,
1118254201291677696,Tue Apr 16 20:45:52 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","well organised road show in bhubaneswar by @narendramodi , but the  ruling BJD party cutoff the street light during… https://t.co/npieS3jGLX",well organised road show bhubaneswar narendramodi ruling BJD party cutoff street light during… https //t.co/npieS3jGLX,"Sentiment(polarity=0.4, subjectivity=0.7)",0.4,0.7,en,0,0,milu_chalan,,,narendramodi,"Kasipala,khariar, odisha,India",
1118254154156261376,Tue Apr 16 20:45:41 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,m_tirmizi,,BJP,"ShivamShankarS, RahulGandhi",,
1118254141875396608,Tue Apr 16 20:45:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: Where was PM #Modi when- 

The Pulwama attack happened?

More then 100 people died waiting in line after notebandi?

1 lak…",RT drshamamohd Where PM Modi when- The Pulwama attack happened More 100 people died waiting line notebandi 1 lak…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,536,pankaj1577,,Modi,drshamamohd,"Pune, Maharashtra",
1118253814015037440,Tue Apr 16 20:44:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ashish30sharma: Much thanks for your kind words 🙏 #ashishasmodi #modi @ErosNow @umeshkshukla @RidhimaLulla @sethimanav @narendramodi @M…,RT ashish30sharma Much thanks kind words 🙏 ashishasmodi modi ErosNow umeshkshukla RidhimaLulla sethimanav narendramodi M…,"Sentiment(polarity=0.4, subjectivity=0.55)",0.4,0.55,en,0,24,ashishians_,,"ashishasmodi, modi","ashish30sharma, ErosNow, umeshkshukla, RidhimaLulla, sethimanav, narendramodi",Karachi Pakistan,
1118253756028555264,Tue Apr 16 20:44:06 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@KapilSibal Everyone is either talking pro or against Modi and Bjp which is creating propaganda around one subject… https://t.co/bHmWcpdmsl,KapilSibal Everyone either talking pro Modi Bjp creating propaganda around one subject… https //t.co/bHmWcpdmsl,"Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,en,0,0,DZubairy,,,KapilSibal,Hyderabad India,
1118253747216343041,Tue Apr 16 20:44:04 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Why shouldn't PM #Modi who has violated #ElectionCommission twice: 1) Talking about Hindu-majority/minority votes ref Kerala…,RT JhaSanjay Why n't PM Modi violated ElectionCommission twice 1 Talking Hindu-majority/minority votes ref Kerala…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,502,arjun87181677,,"Modi, ElectionCommission",JhaSanjay,"बैंगलुरु, भारत",
1118253525748932614,Tue Apr 16 20:43:11 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The cost of #Modi’s misadventure against #Pakistan keeps mounting for #India. First the loss of face, 7 airmen, 2 m… https://t.co/jR51IbBuoV",The cost Modi ’ misadventure Pakistan keeps mounting India First loss face 7 airmen 2 m… https //t.co/jR51IbBuoV,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,0,fztalks,,"Modi, Pakistan, India",,,
1118253350581989377,Tue Apr 16 20:42:29 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,Dona68868250,,BJP,"ShivamShankarS, RahulGandhi",Australia,
1118253173188247560,Tue Apr 16 20:41:47 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,pradeep_poojari,,BJP,"ShivamShankarS, RahulGandhi","Bengaluru South, India",
1118252984050126849,Tue Apr 16 20:41:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: Where was PM #Modi when- 

The Pulwama attack happened?

More then 100 people died waiting in line after notebandi?

1 lak…",RT drshamamohd Where PM Modi when- The Pulwama attack happened More 100 people died waiting line notebandi 1 lak…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,536,Riaznemo,,Modi,drshamamohd,,
1118252975904870400,Tue Apr 16 20:41:00 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,ScepticalBunny,,BJP,"ShivamShankarS, RahulGandhi",,
1118252767401914369,Tue Apr 16 20:40:10 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sheefal: Rubbish
I am a Brahmin
I am from Bangalore South Constituency
I will vote only for #BJP
I will never never vote for desh drohi…",RT sheefal Rubbish I Brahmin I Bangalore South Constituency I vote BJP I never never vote desh drohi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1090,SakhalkarDeepak,,BJP,sheefal,"Goa, India",
1118252305579683840,Tue Apr 16 20:38:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @nagma_morarji: I condemn the BJP leader Satti’s abusive remarks that he made against our Hon CP shri @RahulGandhi ji . This shows the m…,RT nagma_morarji I condemn BJP leader Satti ’ abusive remarks made Hon CP shri RahulGandhi ji This shows m…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,115,sabirspf,,,"nagma_morarji, RahulGandhi",,
1118252124767277056,Tue Apr 16 20:37:37 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Sbk_Karthik: Vote AGAINST Terrorism &amp; Corruption! 
Vote for Development &amp; Nationalism. 
#PhirEkBaarModiSarkar
#bharatmodikesaath
#Modi…",RT Sbk_Karthik Vote AGAINST Terrorism amp Corruption Vote Development amp Nationalism PhirEkBaarModiSarkar bharatmodikesaath Modi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,147,nmatia,,"PhirEkBaarModiSarkar, bharatmodikesaath, Modi",Sbk_Karthik,delhi india,
1118252090944475136,Tue Apr 16 20:37:29 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,joel_nishok,,BJP,"ShivamShankarS, RahulGandhi","Chennai, India",
1118251964200960000,Tue Apr 16 20:36:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,sunshinesneha,,BJP,"ShivamShankarS, RahulGandhi",India,
1118251905682001920,Tue Apr 16 20:36:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sheefal: Rubbish
I am a Brahmin
I am from Bangalore South Constituency
I will vote only for #BJP
I will never never vote for desh drohi…",RT sheefal Rubbish I Brahmin I Bangalore South Constituency I vote BJP I never never vote desh drohi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1090,NewIndian9,,BJP,sheefal,,
1118251523442561024,Tue Apr 16 20:35:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",And thus #bjp will easily win #lucknow. https://t.co/FhoNIrTyeH,And thus bjp easily win lucknow https //t.co/FhoNIrTyeH,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,0,rachitsharma0,False,"bjp, lucknow",,DEL-LKO,
1118251495424577536,Tue Apr 16 20:35:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I feel Gujrat as its my own home, I pray and wish My Gujrati family for a prosperous future and to be the light to… https://t.co/2PMoPEAX8D",I feel Gujrat home I pray wish My Gujrati family prosperous future light to… https //t.co/2PMoPEAX8D,"Sentiment(polarity=0.2, subjectivity=0.4125)",0.2,0.4125,en,1,0,Raaja181101Raa,,,,"Diamond 3, Royal Palms, Mumbai",
1118251342739296256,Tue Apr 16 20:34:30 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",RT HAL_India Why Modi asking votes name following 1 Make India 2 Digital India 3 Skill India 4 Jan Dha…,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,en,0,1942,indian_plasma,,Modi,HAL_India,India,
1118250856745332736,Tue Apr 16 20:32:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,PRAJREALTWEETS,,BJP,"ShivamShankarS, RahulGandhi",,
1118250699043663872,Tue Apr 16 20:31:57 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ShivamShankarS: Man! #BJP is having a field day with this video, but to be honest it goes to show what a great guy @RahulGandhi actuall…",RT ShivamShankarS Man BJP field day video honest goes show great guy RahulGandhi actuall…,"Sentiment(polarity=0.7, subjectivity=0.825)",0.7,0.825,en,0,680,anandaraoksyah1,,BJP,"ShivamShankarS, RahulGandhi","Vijayawada, India",
