id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place
1.11784E+18,Mon Apr 15 17:31:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAF had a terrible Day, One Mig21 and One SU30mki downed by #PAF when they attacked India on 27th February 💥🛫 💥🛫 te… https://t.co/u8Q5c1KEk3",en,1,0,Faizi99884013,,PAF,,"Lahore, Pakistan"
1.11784E+18,Mon Apr 15 17:31:04 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,Mama16616397,,BJP,"dpradhanbjp, BJP4Odisha",
1.11784E+18,Mon Apr 15 17:30:54 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A wrong move on the part of @yadavakhilesh - last moment sentiment change of voters can cost much- #BJP should ensu… https://t.co/BcxyJqWzvs,en,0,5638,darshanthaker,FALSE,BJP,yadavakhilesh,
1.11784E+18,Mon Apr 15 17:30:47 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This historian has so much hate for Hindus that it scared me. She Almost wanted us to die or just vanish. She  want… https://t.co/jFl3t8i4pD,en,25,15,Kasheer_suneel,,,,Hindu republic of india 🇮🇳
1.11784E+18,Mon Apr 15 17:30:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,deepakgupta4497,,BJP,"JhaSanjay, ArvindKejriwal",
1.11784E+18,Mon Apr 15 17:30:24 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,mahafooj1,,,drshamamohd,"New Delhi, India"
1.11784E+18,Mon Apr 15 17:30:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @234seconds: 10 REASONS why #DMK should not be voted !!!

Full Video Link:
https://t.co/lMBMfHjzY7

Watch &amp; Share your views.

#ADMK #BJ…",en,0,20,kumarwinn,FALSE,"DMK, ADMK",234seconds,"Chennai, India"
1.11784E+18,Mon Apr 15 17:30:16 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,Sohailrise1,,BJP,"JhaSanjay, ArvindKejriwal",
1.11784E+18,Mon Apr 15 17:30:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Kuiperbelt5,,"Modi, TamilNadu",sachinsingh1010,Somewhere in Universe
1.11784E+18,Mon Apr 15 17:30:04 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @InstantKarmaaa: #NaMo was the only Sanghi earlier. #India was dangerous 4 Muslims.

After praising #Modi, even Trump, Putin, Bibi, Merk…",en,0,80,Empty_Handle,,"NaMo, India, Modi",InstantKarmaaa,
1.11784E+18,Mon Apr 15 17:29:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Sudarshan_Mlth,,"Modi, TamilNadu",sachinsingh1010,India
1.11784E+18,Mon Apr 15 17:29:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: So #BJP has brought in motherf......er into the political lexicon !!!!!  How many TV channels are doing a prime -time TV how…,en,0,238,AKASH2809GOEL,,BJP,JhaSanjay,"New Delhi, India"
1.11784E+18,Mon Apr 15 17:29:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,nareshmadnawat,,Modi,HAL_India,"Etawah, India"
1.11784E+18,Mon Apr 15 17:29:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Chainakya,,"Modi, TamilNadu",sachinsingh1010,Laghbag Karachi
1.11784E+18,Mon Apr 15 17:29:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @InstantKarmaaa: #NaMo was the only Sanghi earlier. #India was dangerous 4 Muslims.

After praising #Modi, even Trump, Putin, Bibi, Merk…",en,0,80,aneelnbamb,,"NaMo, India, Modi",InstantKarmaaa,Bangalore
1.11784E+18,Mon Apr 15 17:29:20 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@OpIndia_com Might be his intension is to tell that #Modi tells (u all have AC at home if elected ) but never gives.,en,0,0,BharatKaPrakash,,Modi,OpIndia_com,
1.11784E+18,Mon Apr 15 17:29:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @InstantKarmaaa: #NaMo was the only Sanghi earlier. #India was dangerous 4 Muslims.

After praising #Modi, even Trump, Putin, Bibi, Merk…",en,0,80,Sowmiya07939778,,"NaMo, India, Modi",InstantKarmaaa,Oman
1.11784E+18,Mon Apr 15 17:29:12 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I hv offered @narendramodi ji to devote my time for election by resigning job!See the greatness of #PM he not accep… https://t.co/078lZ16u0c,en,2,1,Chowkidarera,,PM,narendramodi,india
1.11784E+18,Mon Apr 15 17:29:11 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,MODIfiedRavi,,"Modi, TamilNadu",sachinsingh1010,Chhattisgarh. 
1.11784E+18,Mon Apr 15 17:29:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,0,himanshu7hs,,"Modi, TamilNadu",sachinsingh1010,"Bengaluru, Karnataka"
1.11784E+18,Mon Apr 15 17:28:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gossiper_: Conspiracy in Telangana Lok Sabha Polls.

👉 A Magic him in polling percentage post 4.30 PM has raised the eyebrows of everyo…",en,0,33,LAKSHMI29095162,,,gossiper_,"Guntur, AP"
1.11784E+18,Mon Apr 15 17:28:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NairShilpa1308: DMK legal wing files complaint against BJP state chief Tamilisai Soundararajan with EC for spreading false news and cre…,en,0,53,kvinoraguk,,,NairShilpa1308,
1.11784E+18,Mon Apr 15 17:28:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pramodsarang @ShashiTharoor Yes. Dr @ShashiTharoor will win again for sure. #BJP won't get any single seat in #Kerala.,en,0,0,aseelbathery,,"BJP, Kerala","pramodsarang, ShashiTharoor, ShashiTharoor","Dubai, United Arab Emirates"
1.11784E+18,Mon Apr 15 17:28:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,anuj_s_pandit,,BJP,"JhaSanjay, ArvindKejriwal",
1.11784E+18,Mon Apr 15 17:28:51 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @keyan_sv: #Demonetization #gst biggest scam India produced  #modi can't ask votes based on his own disaster 
So created #Pulwama &amp; seek…",en,0,2,Feels_So_Gd,,"Demonetization, gst, modi, Pulwama",keyan_sv,
1.11784E+18,Mon Apr 15 17:28:46 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Arav_SR,,"Modi, TamilNadu",sachinsingh1010, Tamilnadu
1.11784E+18,Mon Apr 15 17:28:24 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",PM Modi's Joint interview with DD News &amp; Rajya Sabha TV https://t.co/AjhAI9DiRy #modi #narendramodi #primeminister… https://t.co/PSFjBARXwb,en,0,648,modi2019mission,FALSE,"modi, narendramodi, primeminister",,"Mumbai, India"
1.11784E+18,Mon Apr 15 17:28:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Why shouldn't PM #Modi who has violated #ElectionCommission twice: 1) Talking about Hindu-majority/minority votes ref Kerala…,en,0,444,HavaldarND,,"Modi, ElectionCommission",JhaSanjay,"मुंबई, भारत"
1.11784E+18,Mon Apr 15 17:28:12 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,inquisitiveSile,,,drshamamohd,Yokohama
1.11784E+18,Mon Apr 15 17:28:09 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,Kumar_Jayant,,,drshamamohd,"Vevey, Switzerland"
1.11784E+18,Mon Apr 15 17:27:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,payal24403341,,BJP,"dpradhanbjp, BJP4Odisha",
1.11784E+18,Mon Apr 15 17:27:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NairShilpa1308: DMK legal wing files complaint against BJP state chief Tamilisai Soundararajan with EC for spreading false news and cre…,en,0,53,aravind12709534,,,NairShilpa1308,"Coimbatore, India"
1.11784E+18,Mon Apr 15 17:27:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,lakshamankadam,,Modi,HAL_India,Mumbai
1.11784E+18,Mon Apr 15 17:27:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,writemehmood,,Modi,HAL_India,
1.11784E+18,Mon Apr 15 17:27:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dear @ECISVEEP when you are going to Gag #modi for using security personals for a week or two. Why you so biased in… https://t.co/8tDDs9bP9h,en,0,0,KapilGarcha,,modi,ECISVEEP,Vancouver/Chandigarh/Nawanshah
1.11784E+18,Mon Apr 15 17:27:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,murali21272,,"Modi, TamilNadu",sachinsingh1010,"Kolar, dist karnataka ,India ."
1.11784E+18,Mon Apr 15 17:27:09 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @drshamamohd: BJP got 95% of electoral bonds

BJP leaders got 1,800 cr in bribes, as per @BSYBJP diaries

A BJP CM carries 1.8cr in conv…",en,0,1095,imrzn1,,,"drshamamohd, BSYBJP","Bihar, India"
1.11784E+18,Mon Apr 15 17:26:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @bittu_bhatia1: @Mikh_Ivanovich @Vaishaly_patil @tarunagra1984 @aashishp02 @acjoshi @dev_pipal @GullyBo81215487 @ReallySwara @DadaScream…,en,0,1,Mikh_Ivanovich,,,"bittu_bhatia1, Mikh_Ivanovich, Vaishaly_patil, tarunagra1984, aashishp02, acjoshi, dev_pipal, GullyBo81215487, ReallySwara, DadaScream",Кремль
1.11784E+18,Mon Apr 15 17:26:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,RishabhBizoara,,"Modi, TamilNadu",sachinsingh1010,Bhopal
1.11784E+18,Mon Apr 15 17:26:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,tuvishtama,,"Modi, TamilNadu",sachinsingh1010,"पुणे, भारत"
1.11784E+18,Mon Apr 15 17:26:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Mihir94853556,,"Modi, TamilNadu",sachinsingh1010,
1.11784E+18,Mon Apr 15 17:26:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drshamamohd: India faces a shortage of 6 lakh doctors &amp; 20 lakh nurses.

5.7cr people are pushed into poverty every year due to health…",en,0,993,FirozKh54052064,,,drshamamohd,
1.11784E+18,Mon Apr 15 17:26:42 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,Anuradh19436353,,Modi,HAL_India,
1.11784E+18,Mon Apr 15 17:26:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I'm fed up of hearing the terms 
#HalfPant of #RSS by Lalu yadav son, n Pant by #MadhyaPradesh  CM kamalnathji n Un… https://t.co/aKWDyLssIk",en,0,0,nsimhacharya,,"HalfPant, RSS, MadhyaPradesh",,bengaluru
1.11784E+18,Mon Apr 15 17:26:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,SherSin55590722,,Modi,HAL_India,
1.11784E+18,Mon Apr 15 17:26:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Mikh_Ivanovich @Vaishaly_patil @tarunagra1984 @aashishp02 @acjoshi @dev_pipal @GullyBo81215487 @ReallySwara… https://t.co/lZblVxLtuh,en,2,1,bittu_bhatia1,,,"Mikh_Ivanovich, Vaishaly_patil, tarunagra1984, aashishp02, acjoshi, dev_pipal, GullyBo81215487, ReallySwara","Punjab, India"
1.11784E+18,Mon Apr 15 17:25:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @UdhayrajS: #BJP #Horoscope current #Jupiter #movement around #Sun in #Aires &amp; from Sun in #Taurus are helping as well as #favourable al…,en,0,1,AnandRekhiBJP,,"BJP, Horoscope, Jupiter, movement, Sun, Aires, Taurus, favourable",UdhayrajS,"New Delhi, India"
1.11784E+18,Mon Apr 15 17:25:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Congress aur AAP ki condition in delhi.
#LokSabhaElections2019 
#FranklySpeakingWithAmitShah 
#Elections2019… https://t.co/VzdHS55OP2",en,3,1,bindaasdelhi,FALSE,"LokSabhaElections2019, FranklySpeakingWithAmitShah, Elections2019",,Delhi -34
1.11784E+18,Mon Apr 15 17:25:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4… https://t.co/6l0DX87PxD",en,3,2,NavedAshrafi,,Modi,,"Aligarh, India"
1.11784E+18,Mon Apr 15 17:25:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,Mamali89105143,,BJP,"dpradhanbjp, BJP4Odisha",
1.11784E+18,Mon Apr 15 17:25:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @F24Debate: This weekend, French daily @lemondefr reported that in 2015 the French government erased the debt of #Modi's friend #Ambani.…",en,0,23,roybrickworks,,"Modi, Ambani","F24Debate, lemondefr","West Bengal, India"
1.11784E+18,Mon Apr 15 17:25:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @otvnews: #BJP #Odisha in-charge Arun Singh: I challenge Naveen Patnaik to debate with any BJP leader for 15 minutes on the extent of de…,en,0,17,Abhisekpin2,,"BJP, Odisha",otvnews,"Bhubaneshwar, India"
1.11784E+18,Mon Apr 15 17:25:04 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @F24Debate: The #Rafale scandal has resurfaced just after the start of the #IndiaElections2019.

After having fought an anti-corruption…",en,0,4,izafar84,,"Rafale, IndiaElections2019",F24Debate,"Dubai, UAE"
1.11784E+18,Mon Apr 15 17:25:00 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KashiManthan: Talk on #Pakistan, #China and how #Modi has helped Indian #foreignpolicy evolve by Prof. Harsh V. Pant

To watch full vid…",en,0,11,DEVASHISGANGULI,,"Pakistan, China, Modi, foreignpolicy",KashiManthan,"Varanasi, India"
1.11784E+18,Mon Apr 15 17:24:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I actually wouldn't like, #BJP to come in to power as a 'majority'. I want BJP to come into power but with the help… https://t.co/sylvtYy374",en,0,0,RajSHIENH,,BJP,,"Toronto, Ontario"
1.11784E+18,Mon Apr 15 17:24:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ya_2317: So in #MadhyaPradesh unscheduled long hours power cuts have become a routine now. 
Achchha sabak sikhaya #BJP ko MP Walon. Wel…",en,0,41,prakashbhutoria,,"MadhyaPradesh, BJP",Ya_2317,Kolkata
1.11784E+18,Mon Apr 15 17:24:35 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,kzia72,,BJP,"JhaSanjay, ArvindKejriwal",Timbuktu
1.11784E+18,Mon Apr 15 17:24:33 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,Bansikaul,,Modi,HAL_India, india
1.11784E+18,Mon Apr 15 17:24:29 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Does #India Need Leaders Like #AzamKhan Who Insult #India's Women 24x7?

#BanAzamKhan

#LokSabhaElections2019… https://t.co/K0gtLS4IbQ",en,0,0,TKrishna_Mishra,,"India, AzamKhan, India, BanAzamKhan, LokSabhaElections2019",,
1.11784E+18,Mon Apr 15 17:24:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,akhil187,,"Modi, TamilNadu",sachinsingh1010,
1.11784E+18,Mon Apr 15 17:24:16 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JhaSanjay: So #BJP has brought in motherf......er into the political lexicon !!!!!  How many TV channels are doing a prime -time TV how…,en,0,238,stormypc,,BJP,JhaSanjay,Universe 
1.11784E+18,Mon Apr 15 17:24:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,993,ramkrsnap,,"Modi, TamilNadu",sachinsingh1010,"Mumbai, India"
1.11784E+18,Mon Apr 15 17:24:08 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HAL_India: Why is #Modi not asking for votes in the name of the following?

1. Make in India
2. Digital India
3. Skill India
4. Jan Dha…",en,0,1855,Piyush68044568,,Modi,HAL_India,"Johannesburg, South Africa"
1.11784E+18,Mon Apr 15 17:24:04 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I am #Bengali #Hindu #Brahmin ..... I hate #Modi ..... I will not vote for #Communal #BJP 

#VoteForAITC https://t.co/8SwqIs19Uv",en,0,0,Anirban_AITC,FALSE,"Bengali, Hindu, Brahmin, Modi, Communal, BJP, VoteForAITC",,
1.11784E+18,Mon Apr 15 17:23:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Raksha_Kumar: Quick question: if #Demonetisation was so successful, why is it not a political issue for the #BJP? Why aren't they going…",en,0,65,sura_viv,,"Demonetisation, BJP",Raksha_Kumar,vadodara
1.11784E+18,Mon Apr 15 17:23:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,kowcigan,,"Modi, TamilNadu",sachinsingh1010,"Chennai, India"
1.11784E+18,Mon Apr 15 17:23:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So called one sided 'Secularism'

👉 RSS leader murdered by Islamists in Kashmir

👉 BJP MLA murdered by leftists in… https://t.co/OOG1bxDkbw",en,0,0,MuduliAmit,,,,Jagatsinghpur orissa
1.11784E+18,Mon Apr 15 17:22:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,Rahul00146375,,"Modi, TamilNadu",sachinsingh1010,
1.11784E+18,Mon Apr 15 17:22:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @satyakumar_y: Few glimpses from today's session presided by Hon'ble Min for External Affairs,Smt.@SushmaSwaraj ji.

Lively discussion w…",en,0,13,dubba_sudha,,,"satyakumar_y, SushmaSwaraj","Amaravathi, India"
1.11784E+18,Mon Apr 15 17:22:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,panditjipranam,,"Modi, TamilNadu",sachinsingh1010,mars
1.11784E+18,Mon Apr 15 17:22:34 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","When #Development Becomes A Plank, #Congress Quits Battlefield Like It Did In #Amethi!

#LokSabhaElections2019… https://t.co/A9Oh6p2cP5",en,2,0,TKrishna_Mishra,,"Development, Congress, Amethi, LokSabhaElections2019",,
1.11784E+18,Mon Apr 15 17:22:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sachinsingh1010: 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#G…",en,0,5638,bvrprasad,,"Modi, TamilNadu",sachinsingh1010,Germany
1.11784E+18,Mon Apr 15 17:22:23 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @farooq_pm: Killing of an innocent civilian at #LoC is reprehensible. In fact it's an act of targeted killing, something the trigger-hap…",en,0,9,Norin_official1,,LoC,farooq_pm,"Azad Kashmir Province, Pakistan"
1.11784E+18,Mon Apr 15 17:22:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @utkarsh_aanand: #SupremeCourt asks Election Commission to review its ban on the #Modi biopic. SC asks makers to screen it for letting E…,en,0,44,sthyagu,,"SupremeCourt, Modi",utkarsh_aanand,Chennai
1.11784E+18,Mon Apr 15 17:22:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dpradhanbjp: A #BJP Government in the state will ensure rail connectivity to all the 30 districts of the state. @BJP4Odisha Govt will a…,en,0,652,BipinKu83185893,,BJP,"dpradhanbjp, BJP4Odisha",
1.11784E+18,Mon Apr 15 17:22:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rallying for #BJP Candidate @horensingbey from 3Autonomous District (ST) PC, people use their creativity to registe… https://t.co/qRWYFs4NMx",en,5,3,TuliramRonghang,FALSE,BJP,horensingbey,"Diphu, India"
1.11784E+18,Mon Apr 15 17:22:00 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JhaSanjay: Dear @ArvindKejriwal Ji: Let’s do a clean sweep of Delhi together. The defeat of the #BJP is crucial to Delhi’s independent…,en,0,648,MDIRFAAN16,,BJP,"JhaSanjay, ArvindKejriwal","Bareilly, Uttar Pradesh"
1.11784E+18,Mon Apr 15 17:21:56 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SudheenKulkarni: When will #ElectionCommission act against #Modi?

March 31:UP CM Bisht said “Modiji ki Sena.”
6 days later: #EC cautio…",en,0,26,SheilaPrema,,"ElectionCommission, Modi, EC",SudheenKulkarni,Planet  Earth
